SDHD	NM_003002.4	NM_003002	306.0	NM_003002.4:306;NM_003002.3:1
KMT2A	NM_001197104.2	NM_001197104	1.5	NM_001197104.2:154;NM_001197104.1:101;NM_005933.4:62
NECTIN1	NM_002855.5	NM_002855	39.5	NM_002855.5:158;NM_203285.2:4
ETS1	NM_001143820.2	NM_001143820	7.0	NM_001143820.2:7
CYP2R1	NM_024514.4	NM_024514	7.0	NM_024514.4:14;NM_024514.5:2
OTOG	NM_001277269.1	NM_001277269	5.5	NM_001277269.1:301;NM_001277269.2:55;NM_001292063.1:2
KCNC1	NM_001112741.1	NM_001112741	1.8	NM_001112741.1:72;NM_001112741.2:40;NM_004976.4:3
IGF2	NM_000612.6	NM_000612	7.7	NM_000612.6:23;NM_001127598.3:3
KCNQ1	NM_181798.1	NM_181798	2.3	NM_181798.1:743;NM_000218.3:321;NM_000218.2:84
PAX6	NM_000280.4	NM_000280	2.4	NM_000280.4:266;NM_019040.5:110;NM_001310160.1:28;NM_001310159.1:11;NM_001368911.1:5;NM_001604.5:4;NM_001368930.1:3
FOLH1	NM_004476.3	NM_004476	4.0	NM_004476.3:4
IGHMBP2	NM_002180.2	NM_002180	2.6	NM_002180.2:458;NM_002180.3:173
ALG8	NM_024079.5	NM_024079	83.0	NM_024079.5:83;NM_001007027.2:1
DENND2B	NM_213618.2	NM_213618	8.0	NM_213618.2:8
UBE3B	NM_130466.4	NM_130466	41.0	NM_130466.4:41
MYL2	NM_000432.3	NM_000432	1.0	NM_000432.3:134;NM_000432.4:128
ATXN2	NM_002973.4	NM_002973	2.5	NM_002973.4:10;NM_001310121.1:4;NM_001372574.1:3
RASAL1	NM_001193520.1	NM_001193520	18.0	NM_001193520.1:18
POLE	NM_006231.3	NM_006231	3.5	NM_006231.3:2779;NM_006231.4:794
GRIN2B	NM_000834.4	NM_000834	5.4	NM_000834.4:480;NM_000834.5:89
DDX11	NM_030653.4	NM_030653	66.0	NM_030653.4:66
ARID2	NM_152641.4	NM_152641	96.0	NM_152641.4:96
WNT1	NM_005430.4	NM_005430	31.0	NM_005430.4:31
RXYLT1	NM_014254.3	NM_014254	84.0	NM_014254.3:84
GNS	NM_002076.4	NM_002076	63.0	NM_002076.4:126;NM_002076.3:2
MSRB3	NM_001031679.3	NM_001031679	27.0	NM_001031679.3:27
EMG1	NM_006331.8	NM_006331	11.0	NM_006331.8:11
PTPRQ	NM_001145026.2	NM_001145026	45.0	NM_001145026.2:45
LIN7A	NM_004664.3	NM_004664	2.0	NM_004664.3:2
WNK1	NM_018979.4	NM_018979	624.0	NM_018979.4:624
CEP290	NM_025114.4	NM_025114	79.1	NM_025114.4:712;NM_025114.3:9;NM_001009894.3:1
PHC1	NM_004426.3	NM_004426	17.0	NM_004426.3:17
SACS	NM_014363.6	NM_014363	349.0	NM_014363.6:1047;NM_000231.2:3;NM_000231.3:3
ATP8A2	NM_016529.6	NM_016529	46.0	NM_016529.6:46
B3GLCT	NM_194318.4	NM_194318	142.0	NM_194318.4:142
EXOSC8	NM_181503.3	NM_181503	23.0	NM_181503.3:23
COG6	NM_020751.3	NM_020751	152.0	NM_020751.3:152;NM_020751.2:1
CYSLTR2	NM_001308467.3	NM_001308467	11.0	NM_001308467.3:11
DACH1	NM_080759.6	NM_080759	2.0	NM_080759.6:2
BRF1	NM_001519.4	NM_001519	50.0	NM_001519.4:50
RIPK3	NM_006871.4	NM_006871	1.0	NM_006871.4:1
AP4S1	NM_001128126.3	NM_001128126	36.0	NM_001128126.3:36
MIA2	NM_203354.3	NM_203354	4.0	NM_203354.3:4
FANCM	NM_020937.4	NM_020937	557.0	NM_020937.4:557
MGAT2	NM_002408.4	NM_002408	88.0	NM_002408.4:88;NM_002408.3:1
DAAM1	NM_001270520.2	NM_001270520	11.0	NM_001270520.2:11
HIF1A	NM_001530.4	NM_001530	14.0	NM_001530.4:14
MTHFD1	NM_005956.4	NM_005956	31.0	NM_005956.4:31
VIPAS39	NM_022067.4	NM_022067	39.5	NM_022067.4:79;NM_001193316.2:2;NM_001193314.2:1
TSHR	NM_000369.5	NM_000369	5.5	NM_000369.5:131;NM_000369.4:24
ITPK1	NM_014216.6	NM_014216	1.0	NM_014216.6:1
BCL11B	NM_138576.4	NM_138576	34.0	NM_138576.4:34
NIPA1	NM_144599.5	NM_144599	99.0	NM_144599.5:198;NM_001142275.1:2
ATP10A	NM_024490.3	NM_024490	51.0	NM_024490.3:51
HERC2	NM_004667.6	NM_004667	1.1	NM_004667.6:79;NM_004667.5:73
SLC12A6	NM_001365088.1	NM_001365088	350.0	NM_001365088.1:350;NM_133647.1:1
NEDD4	NM_006154.4	NM_006154	30.0	NM_006154.4:30
PPIB	NM_000942.5	NM_000942	1.5	NM_000942.5:40;NM_000942.4:26
MTFMT	NM_139242.4	NM_139242	55.0	NM_139242.4:55
CCDC33	NM_025055.5	NM_025055	1.0	NM_025055.5:1
POLG	NM_002693.2	NM_002693	15.9	NM_002693.2:985;NM_002693.3:62;NM_001126131.2:30;NM_001113378.2:4;NM_018193.3:1;NM_000326.5:1
KIF7	NM_198525.3	NM_198525	329.0	NM_198525.3:329
ERCC4	NM_005236.2	NM_005236	1.9	NM_005236.2:193;NM_005236.3:102
MYH11	NM_002474.3	NM_002474	1590.0	NM_002474.3:1590;NM_001040113.1:1
OTOA	NM_144672.4	NM_144672	98.0	NM_144672.4:98
ECI1	NM_001919.4	NM_001919	3.0	NM_001919.4:3
SRCAP	NM_006662.3	NM_006662	264.0	NM_006662.3:264;NM_006662.2:1
SLX4	NM_032444.4	NM_032444	700.0	NM_032444.4:700
CREBBP	NM_004380.3	NM_004380	66.8	NM_004380.3:601;NM_001079846.1:9
SALL1	NM_002968.2	NM_002968	4.4	NM_002968.2:141;NM_002968.3:32;NM_001127892.1:8
KARS1	NM_001130089.1	NM_001130089	1.9	NM_001130089.1:51;NM_005548.3:27;NM_005548.2:20
RBFOX1	NM_018723.4	NM_018723	112.0	NM_018723.4:112
WWOX	NM_016373.4	NM_016373	379.0	NM_016373.4:379
FOXL1	NM_005250.2	NM_005250	1.0	NM_005250.2:1
CDH15	NM_004933.3	NM_004933	80.0	NM_004933.3:80
MYO1C	NM_001080779.2	NM_001080779	60.0	NM_001080779.2:60
SERPINF1	NM_002615.7	NM_002615	44.0	NM_002615.7:88;NM_001329904.1:2
MYO15A	NM_016239.4	NM_016239	375.5	NM_016239.4:751;NM_016239.3:2
MAP2K3	NM_145109.3	NM_145109	35.0	NM_145109.3:35
KRTAP1-1	NM_030967.3	NM_030967	1.0	NM_030967.3:1
FKBP10	NM_021939.3	NM_021939	1.4	NM_021939.3:84;NM_021939.4:58
CAVIN1	NM_012232.6	NM_012232	83.0	NM_012232.6:83
HOXB6	NM_018952.5	NM_018952	2.0	NM_018952.5:2
COL1A1	NM_000088.3	NM_000088	4.2	NM_000088.3:797;NM_000088.4:188
MKS1	NM_001165927.1	NM_001165927	3.7	NM_001165927.1:228;NM_017777.4:62
MED13	NM_005121.3	NM_005121	45.0	NM_005121.3:45
POLG2	NM_007215.4	NM_007215	77.0	NM_007215.4:77;NM_007215.3:1
COG1	NM_018714.3	NM_018714	37.0	NM_018714.3:111;NM_018714.2:3
METTL23	NM_001080510.4	NM_001080510	4.7	NM_001080510.4:14;NM_001206985.2:3;NM_001206987.2:2;NM_001206983.2:2
KDM6B	NM_001080424.2	NM_001080424	54.0	NM_001080424.2:54
CCDC40	NM_017950.4	NM_017950	176.0	NM_017950.4:352;NM_017950.3:2
PIEZO2	NM_022068.3	NM_022068	43.6	NM_022068.3:218;NM_001378183.1:5
DSC2	NM_024422.6	NM_024422	750.0	NM_024422.6:750
DSG2	NM_001943.5	NM_001943	120.4	NM_001943.5:843;NM_001943.4:7
ASXL3	NM_030632.3	NM_030632	115.0	NM_030632.3:115
EPG5	NM_020964.3	NM_020964	391.0	NM_020964.3:391
ATP5F1A	NM_004046.6	NM_004046	23.0	NM_004046.6:46;NM_001001937.1:2
MYO5B	NM_001080467.3	NM_001080467	370.0	NM_001080467.3:370
PIGN	NM_176787.5	NM_176787	279.0	NM_176787.5:279
LDLR	NM_000527.5	NM_000527	2.0	NM_000527.5:1692;NM_000527.4:840;NM_001195798.2:43;NM_001195800.2:42;NR_163945.1:18;NM_001195803.2:17;NM_001195799.2:7
MAN2B1	NM_000528.4	NM_000528	345.0	NM_000528.4:345;NM_001173498.1:1
MYO9B	NM_001130065.2	NM_001130065	13.0	NM_001130065.2:13
SYNE4	NM_001039876.3	NM_001039876	53.0	NM_001039876.3:53
WDR62	NM_001083961.2	NM_001083961	384.0	NM_001083961.2:384
RYR1	NM_000540.2	NM_000540	3.3	NM_000540.2:2181;NM_000540.3:657;NM_001042723.2:42;NM_001042723.1:1
FBXO17	NM_024907.7	NM_024907	1.0	NM_024907.7:1
SPTBN4	NM_020971.3	NM_020971	39.0	NM_020971.3:39
ATP1A3	NM_152296.5	NM_152296	357.0	NM_152296.5:357;NM_152296.4:1
MEGF8	NM_001271938.2	NM_001271938	198.0	NM_001271938.2:198
CEACAM16	NM_001039213.4	NM_001039213	62.0	NM_001039213.4:62
SIX5	NM_175875.5	NM_175875	58.0	NM_175875.5:58
POLD1	NM_002691.4	NM_002691	681.0	NM_002691.4:2043;NM_001256849.1:3;NM_002691.3:1
DNAAF3	NM_001256715.2	NM_001256715	36.5	NM_001256715.2:146;NM_178837.4:4
COL5A3	NM_015719.4	NM_015719	8.0	NM_015719.4:8
MACROD2	NM_080676.6	NM_080676	3.0	NM_080676.6:3
RIN2	NM_018993.3	NM_018993	3.9	NM_018993.3:105;NM_001242581.1:27
AHCY	NM_000687.4	NM_000687	34.5	NM_000687.4:69;NM_001161766.1:2
ITCH	NM_031483.7	NM_031483	56.0	NM_031483.7:56
BPI	NM_001725.3	NM_001725	16.0	NM_001725.3:16
CHD6	NM_032221.5	NM_032221	19.0	NM_032221.5:19
PTPRT	NM_007050.6	NM_007050	34.0	NM_007050.6:34
JPH2	NM_020433.4	NM_020433	3.1	NM_020433.4:186;NM_020433.5:60
PIGT	NM_015937.6	NM_015937	60.0	NM_015937.6:60
PRNP	NM_000311.5	NM_000311	21.2	NM_000311.5:85;NM_000311.4:4
SALL4	NM_020436.5	NM_020436	143.0	NM_020436.5:143
ADARB1	NM_001112.4	NM_001112	9.0	NM_001112.4:9
COL18A1	NM_030582.4	NM_030582	7.4	NM_030582.4:281;NM_194255.4:38;NM_030582.3:1;NM_130445.2:1
PI4KA	NM_058004.4	NM_058004	6.2	NM_058004.4:37;NM_000185.4:6
BCR	NM_004327.4	NM_004327	53.0	NM_004327.4:53
TRIOBP	NM_001039141.3	NM_001039141	247.0	NM_001039141.3:247
ADSL	NM_000026.4	NM_000026	226.0	NM_000026.4:226
EP300	NM_001429.4	NM_001429	417.0	NM_001429.4:417;NM_001429.3:1
NAGA	NM_000262.3	NM_000262	95.0	NM_000262.3:95
NDUFA6	NM_002490.6	NM_002490	7.0	NM_002490.6:7
TUBGCP6	NM_020461.4	NM_020461	247.0	NM_020461.4:247;NM_020461.3:1
CHKB	NM_005198.4	NM_005198	3.2	NM_005198.4:104;NM_005198.5:32;NR_027928.2:1
GLA	NM_000169.2	NM_000169	2.2	NM_000169.2:274;NM_000169.3:125;NM_001199973.2:121
ALG13	NM_001099922.3	NM_001099922	273.0	NM_001099922.3:273
GRIA3	NM_007325.5	NM_007325	59.0	NM_007325.5:59
GPC3	NM_004484.3	NM_004484	2.1	NM_004484.3:181;NM_004484.4:87;NM_001164617.2:8;NM_001164619.2:2
PIGA	NM_002641.3	NM_002641	5.6	NM_002641.3:95;NM_020473.3:17;NM_002641.4:13
SLC6A8	NM_005629.4	NM_005629	279.0	NM_005629.4:279
EBP	NM_006579.3	NM_006579	73.0	NM_006579.3:73
HUWE1	NM_031407.7	NM_031407	251.0	NM_031407.7:251
VCX3A	NM_016379.4	NM_016379	5.0	NM_016379.4:5
NBPF1	NM_017940.6	NM_017940	3.0	NM_017940.6:3
LRP6	NM_002336.3	NM_002336	49.0	NM_002336.3:49
TRPM3	NM_001366145.2	NM_001366145	7.0	NM_001366145.2:7
CHCHD2	NM_016139.4	NM_016139	6.0	NM_016139.4:6
RSPRY1	NM_133368.3	NM_133368	17.0	NM_133368.3:17
KITLG	NM_000899.5	NM_000899	20.0	NM_000899.5:20
ECHS1	NM_004092.4	NM_004092	84.0	NM_004092.4:84;NM_004092.3:1
IFT81	NM_014055.4	NM_014055	32.0	NM_014055.4:32
EXT2	NM_000401.3	NM_000401	1.6	NM_000401.3:119;NM_207122.2:73;NM_207122.1:7
SLC39A8	NM_001135146.2	NM_001135146	24.0	NM_001135146.2:24
TMCO1	NM_019026.4	NM_019026	2.3	NM_019026.4:7;NM_019026.5:3;NM_019026.6:2;NM_001256164.1:2;NM_001256165.1:1
SOHLH1	NM_001101677.2	NM_001101677	13.0	NM_001101677.2:13
WDR45	NM_001029896.2	NM_001029896	39.0	NM_001029896.2:156;NM_007075.3:4
STX7	NM_003569.3	NM_003569	1.0	NM_003569.3:1
COL13A1	NM_001130103.2	NM_001130103	50.0	NM_001130103.2:50;NM_001130103.1:1
SCYL1	NM_020680.4	NM_020680	46.0	NM_020680.4:46
KDM1A	NM_001009999.3	NM_001009999	28.0	NM_001009999.3:28
OR2W3	NM_001001957.2	NM_001001957	2.0	NM_001001957.2:2
SH3TC2	NM_024577.3	NM_024577	2.1	NM_024577.3:702;NM_024577.4:330
DNM2	NM_001005360.2	NM_001005360	2.7	NM_001005360.2:301;NM_001005361.3:111;NM_004945.3:26;NM_001190716.2:2;NM_001005361.2:1
CRX	NM_000554.6	NM_000554	236.0	NM_000554.6:236;NM_000554.5:1
VRK1	NM_003384.3	NM_003384	68.0	NM_003384.3:136;NM_003384.2:2
TUBB	NM_178014.4	NM_178014	22.0	NM_178014.4:22
MAPRE2	NM_014268.4	NM_014268	18.0	NM_014268.4:18
GNMT	NM_018960.6	NM_018960	10.0	NM_018960.6:10
RTN4IP1	NM_032730.5	NM_032730	34.0	NM_032730.5:34
PDGFRB	NM_002609.4	NM_002609	119.0	NM_002609.4:119
PAX3	NM_181458.4	NM_181458	145.0	NM_181458.4:145;NM_181457.3:1
FBN1	NM_000138.4	NM_000138	2.4	NM_000138.4:2839;NM_000138.5:1179
COPA	NM_004371.4	NM_004371	86.0	NM_004371.4:86
PODXL	NM_001018111.3	NM_001018111	27.0	NM_001018111.3:27
ABCC2	NM_000392.5	NM_000392	351.0	NM_000392.5:351;NM_000392.4:1
KATNIP	NM_015202.4	NM_015202	100.0	NM_015202.4:100;NM_015202.5:1
DPH1	NM_001383.5	NM_001383	2.6	NM_001383.5:13;NM_001383.4:5;NM_001346576.1:5;NM_001346574.1:2
CDC42	NM_001791.4	NM_001791	14.0	NM_001791.4:14
MECOM	NM_004991.4	NM_004991	23.0	NM_004991.4:23
PBRM1	NM_018313.5	NM_018313	14.0	NM_018313.5:14
ERF	NM_006494.4	NM_006494	57.0	NM_006494.4:57
CCDC115	NM_032357.4	NM_032357	8.0	NM_032357.4:8
TMEM199	NM_152464.3	NM_152464	14.0	NM_152464.3:14
MMAA	NM_172250.3	NM_172250	232.0	NM_172250.3:232
MMUT	NM_000255.4	NM_000255	368.0	NM_000255.4:368;NM_000255.3:1
VCAN	NM_004385.5	NM_004385	336.0	NM_004385.5:336;NM_001164097.1:1
NRAS	NM_002524.5	NM_002524	26.5	NM_002524.5:159;NM_002524.4:6
SF3B1	NM_012433.3	NM_012433	1.4	NM_012433.3:19;NM_012433.4:14
EMC1	NM_015047.3	NM_015047	66.0	NM_015047.3:66
TNFAIP3	NM_001270508.2	NM_001270508	39.0	NM_001270508.2:39
TAF1	NM_004606.5	NM_004606	23.2	NM_004606.5:93;NM_004606.4:4;NR_104387.1:1
COQ7	NM_016138.5	NM_016138	26.0	NM_016138.5:26
PARN	NM_002582.4	NM_002582	110.0	NM_002582.4:110
GAS8	NM_001481.3	NM_001481	94.0	NM_001481.3:94
HNMT	NM_006895.3	NM_006895	15.0	NM_006895.3:15
NUP107	NM_020401.4	NM_020401	28.0	NM_020401.4:28
TENM4	NM_001098816.3	NM_001098816	56.0	NM_001098816.3:56
WAC	NM_016628.5	NM_016628	62.0	NM_016628.5:62
SDHB	NM_003000.2	NM_003000	3.0	NM_003000.2:411;NM_003000.3:139
VHL	NM_000551.3	NM_000551	2.8	NM_000551.3:666;NM_000551.4:237;NM_198156.3:27;NM_001354723.2:18
NR1H4	NM_001206979.2	NM_001206979	48.0	NM_001206979.2:48
ABCA4	NM_000350.3	NM_000350	1340.0	NM_000350.3:1340;NM_000350.2:1
COL7A1	NM_000094.3	NM_000094	4.8	NM_000094.3:518;NM_000094.4:109
ANK2	NM_001148.6	NM_001148	366.0	NM_001148.6:1098;NM_001127493.2:3;NM_001148.4:1
CHRM2	NM_000739.2	NM_000739	4.8	NM_000739.2:43;NM_000739.3:9;NM_001006630.1:1
GCK	NM_000162.5	NM_000162	418.0	NM_000162.5:418;NM_000162.4:1;NM_033507.2:1
CLN6	NM_017882.3	NM_017882	76.2	NM_017882.3:305;NM_017882.2:4
ACADVL	NM_000018.4	NM_000018	520.0	NM_000018.4:520;NM_000018.2:1;NM_000018.3:1
AFF2	NM_002025.4	NM_002025	94.0	NM_002025.4:94
DLG3	NM_021120.4	NM_021120	57.0	NM_021120.4:57
EVC2	NM_147127.5	NM_147127	456.0	NM_147127.5:456
FRAS1	NM_025074.7	NM_025074	642.0	NM_025074.7:642;NM_025074.6:1
RTTN	NM_173630.4	NM_173630	221.0	NM_173630.4:221
UNC80	NM_001371986.1	NM_001371986	2.4	NM_001371986.1:123;NM_032504.1:52;NM_182587.4:1
SLC25A42	NM_178526.5	NM_178526	3.0	NM_178526.5:3
MSX2	NM_002449.5	NM_002449	78.0	NM_002449.5:78
AUTS2	NM_015570.4	NM_015570	138.0	NM_015570.4:138
TJP2	NM_004817.4	NM_004817	301.0	NM_004817.4:301;NM_001170414.2:1
SETD5	NM_001080517.3	NM_001080517	155.0	NM_001080517.3:155
DVL1	NM_001330311.2	NM_001330311	90.0	NM_001330311.2:90
DVL3	NM_004423.4	NM_004423	39.0	NM_004423.4:39
UMOD	NM_003361.3	NM_003361	5.1	NM_003361.3:92;NM_003361.4:18;NM_001008389.3:8;NM_001278614.2:1
GATA4	NM_002052.5	NM_002052	6.0	NM_002052.5:175;NM_001308093.3:29;NM_001308094.2:2
KCNQ2	NM_172107.4	NM_172107	176.0	NM_172107.4:880;NM_172107.3:5;NM_172107.2:2
S1PR2	NM_004230.4	NM_004230	21.0	NM_004230.4:21
KIF21A	NM_001173464.2	NM_001173464	12.6	NM_001173464.2:139;NM_017641.3:11
TUBB3	NM_006086.4	NM_006086	99.0	NM_006086.4:99
MYOZ2	NM_016599.4	NM_016599	2.1	NM_016599.4:83;NM_016599.5:40
COL5A1	NM_001278074.1	NM_001278074	7.5	NM_001278074.1:1305;NM_000093.5:173;NM_000093.4:5
SBDS	NM_016038.4	NM_016038	38.0	NM_016038.4:38;NM_016038.2:1
AR	NM_000044.6	NM_000044	223.0	NM_000044.6:223
DDX60L	NM_001012967.2	NM_001012967	1.0	NM_001012967.2:1
SERPINB13	NM_012397.4	NM_012397	2.0	NM_012397.4:2
RCC2	NM_018715.4	NM_018715	1.0	NM_018715.4:1
DNAJC6	NM_001256864.2	NM_001256864	45.0	NM_001256864.2:45
PPP2CA	NM_002715.4	NM_002715	16.0	NM_002715.4:16
DOCK2	NM_004946.3	NM_004946	212.0	NM_004946.3:212
PDK4	NM_002612.4	NM_002612	4.0	NM_002612.4:4
NEMF	NM_004713.6	NM_004713	4.0	NM_004713.6:4
DHDH	NM_014475.4	NM_014475	1.0	NM_014475.4:1
FAM160A2	NM_001098794.2	NM_001098794	1.0	NM_001098794.2:1
ATL3	NM_015459.5	NM_015459	109.0	NM_015459.5:109
BTBD11	NM_001018072.2	NM_001018072	1.0	NM_001018072.2:1
E2F1	NM_005225.3	NM_005225	10.0	NM_005225.3:10
CD2	NM_001767.5	NM_001767	2.0	NM_001767.5:2
SLC30A2	NM_001004434.3	NM_001004434	4.0	NM_001004434.3:4
COL24A1	NM_152890.7	NM_152890	5.0	NM_152890.7:5
ALDH9A1	NM_000696.3	NM_000696	2.0	NM_000696.3:2
FBXL5	NM_012161.4	NM_012161	1.0	NM_012161.4:1
CNGA1	NM_000087.4	NM_000087	1.4	NM_000087.4:58;NM_001142564.2:42;NM_001142564.1:7;NM_000087.5:4;NM_001379270.1:2
DDX60	NM_017631.6	NM_017631	4.0	NM_017631.6:4
PPIP5K2	NM_001276277.3	NM_001276277	4.0	NM_001276277.3:4
MCC	NM_001085377.2	NM_001085377	24.0	NM_001085377.2:24
VNN2	NM_004665.5	NM_004665	5.0	NM_004665.5:5
SCRN1	NM_014766.5	NM_014766	2.0	NM_014766.5:2
LMTK2	NM_014916.4	NM_014916	8.0	NM_014916.4:8
PIK3CG	NM_001282426.2	NM_001282426	14.0	NM_001282426.2:14
CTTNBP2	NM_033427.3	NM_033427	5.0	NM_033427.3:5
DOCK5	NM_024940.8	NM_024940	10.0	NM_024940.8:10
SLC25A32	NM_030780.5	NM_030780	4.0	NM_030780.5:4
DDX50	NM_024045.2	NM_024045	3.0	NM_024045.2:3
GRID1	NM_017551.3	NM_017551	3.0	NM_017551.3:3
UVRAG	NM_003369.4	NM_003369	6.0	NM_003369.4:6
TAOK3	NM_016281.4	NM_016281	6.0	NM_016281.4:6
KNTC1	NM_014708.6	NM_014708	1.0	NM_014708.6:1
EPSTI1	NM_001002264.4	NM_001002264	3.0	NM_001002264.4:3
ABCC4	NM_005845.4	NM_005845	16.0	NM_005845.4:16;NM_001105515.3:1
SGSM2	NM_014853.3	NM_014853	6.0	NM_014853.3:6
MYO18A	NM_001346765.2	NM_001346765	22.0	NM_001346765.2:22
RAPGEFL1	NM_016339.6	NM_016339	1.0	NM_016339.6:1
RUNDC1	NM_173079.5	NM_173079	1.0	NM_173079.5:1
C17orf80	NM_017941.5	NM_017941	1.0	NM_017941.5:1
ANKRD12	NM_015208.5	NM_015208	1.0	NM_015208.5:1
GET3	NM_004317.3	NM_004317	1.0	NM_004317.3:1
SIGLEC6	NM_001245.7	NM_001245	4.0	NM_001245.7:4
UMODL1	NM_001199528.3	NM_001199528	8.0	NM_001199528.3:8
EMILIN1	NM_007046.4	NM_007046	6.0	NM_007046.4:6
CD2AP	NM_012120.3	NM_012120	151.0	NM_012120.3:151;NM_012120.2:1
OIT3	NM_152635.3	NM_152635	1.0	NM_152635.3:1
LCOR	NM_001346516.2	NM_001346516	1.0	NM_001346516.2:1
PDE3A	NM_000921.4	NM_000921	28.0	NM_000921.4:28;NM_001244683.1:1
ARHGEF40	NM_018071.5	NM_018071	5.0	NM_018071.5:5
CHIC1	NM_001039840.3	NM_001039840	1.0	NM_001039840.3:1
AHRR	NM_020731.4	NM_020731	6.0	NM_020731.4:6
SMARCC2	NM_001330288.2	NM_001330288	10.0	NM_001330288.2:10
LRP1	NM_002332.3	NM_002332	92.0	NM_002332.3:92
SERPINA1	NM_000295.5	NM_000295	8.7	NM_000295.5:217;NM_001127701.1:25;NM_001002235.3:10;NM_000295.4:3
VPS33B	NM_018668.4	NM_018668	4.4	NM_018668.4:105;NM_018668.5:24;NM_001289148.1:5;NM_001289149.1:4
NOTCH1	NM_017617.5	NM_017617	1333.0	NM_017617.5:1333
MFN2	NM_014874.3	NM_014874	3.2	NM_014874.3:445;NM_014874.4:137;NM_001127660.1:14
HJV	NM_213653.3	NM_213653	1.8	NM_213653.3:48;NM_145277.5:26;NM_202004.4:3
MPZ	NM_000530.8	NM_000530	196.5	NM_000530.8:393;NM_003001.3:2
SDHC	NM_003001.5	NM_003001	3.6	NM_003001.5:252;NM_003001.3:70;NM_001035511.2:9;NM_001013625.4:1
SERPINC1	NM_000488.3	NM_000488	17.7	NM_000488.3:124;NM_001365052.1:7
CDC73	NM_024529.4	NM_024529	2.1	NM_024529.4:293;NM_024529.5:138
SKI	NM_003036.4	NM_003036	348.0	NM_003036.4:348
YARS1	NM_003680.3	NM_003680	13.9	NM_003680.3:181;NM_022753.4:13
HSPD1	NM_002156.5	NM_002156	44.5	NM_002156.5:89;NM_199440.1:2
MUTYH	NM_001128425.1	NM_001128425	2.3	NM_001128425.1:838;NM_001048174.2:371;NM_001048171.1:108;NM_012222.2:63;NM_001293192.1:6;NM_001350650.1:3;NM_001128425.2:2;NM_001048173.1:1
NPHP4	NM_015102.5	NM_015102	133.8	NM_015102.5:535;NM_015102.4:4
NPHP1	NM_000272.4	NM_000272	3.3	NM_000272.4:124;NM_001128178.3:38;NM_001128179.2:3;NM_001128178.2:3;NM_000272.3:1
PROC	NM_000312.3	NM_000312	3.0	NM_000312.3:112;NM_000312.4:37
EPCAM	NM_002354.2	NM_002354	4.6	NM_002354.2:166;NM_002354.3:36
TTC21B	NM_024753.5	NM_024753	37.6	NM_024753.5:263;NM_024753.4:7
SCN1A	NM_001165963.4	NM_001165963	4.5	NM_001165963.4:1542;NM_006920.6:344;NM_001165963.2:1
BARD1	NM_000465.4	NM_000465	2013.0	NM_000465.4:2013;NM_001282545.2:1;NM_000465.3:1
SPAST	NM_014946.3	NM_014946	5.7	NM_014946.3:348;NM_014946.4:61;NM_199436.1:13
PALLD	NM_001166108.2	NM_001166108	316.0	NM_001166108.2:316
ZNF420	NM_144689.5	NM_144689	2.0	NM_144689.5:2
HTRA2	NM_013247.4	NM_013247	1.7	NM_013247.4:27;NM_032603.5:16;NM_013247.5:8;NM_145074.2:2
FANCL	NM_001114636.1	NM_001114636	2.1	NM_001114636.1:90;NM_018062.4:43
WDPCP	NM_015910.7	NM_015910	30.5	NM_015910.7:122;NM_015910.6:4
KNDC1	NM_152643.8	NM_152643	7.0	NM_152643.8:7
IQCB1	NM_001023570.4	NM_001023570	115.0	NM_001023570.4:115;NM_001023571.3:1
MYLK	NM_053025.4	NM_053025	818.0	NM_053025.4:818
RAF1	NM_001354689.3	NM_001354689	82.4	NM_001354689.3:412;NM_002880.3:5
ARHGAP35	NM_004491.5	NM_004491	5.0	NM_004491.5:5
IFT80	NM_020800.3	NM_020800	22.1	NM_020800.3:155;NM_020800.2:7
GNB4	NM_021629.4	NM_021629	65.0	NM_021629.4:65
CCDC39	NM_181426.2	NM_181426	252.0	NM_181426.2:252;NM_181426.1:1
RRP1	NM_003683.6	NM_003683	7.0	NM_003683.6:7
SCN10A	NM_006514.3	NM_006514	555.0	NM_006514.3:555;NM_001293306.2:1
MYL3	NM_000258.2	NM_000258	1.1	NM_000258.2:97;NM_000258.3:87
BAP1	NM_004656.4	NM_004656	1167.0	NM_004656.4:1167
TNNC1	NM_003280.3	NM_003280	123.0	NM_003280.3:123
PROS1	NM_000313.3	NM_000313	2.1	NM_000313.3:117;NM_000313.4:57
BBS12	NM_152618.3	NM_152618	193.0	NM_152618.3:193;NM_001178007.1:1
KIT	NM_000222.2	NM_000222	3.2	NM_000222.2:723;NM_000222.3:225;NM_001093772.1:5
PKD2	NM_000297.4	NM_000297	299.0	NM_000297.4:299
ALDH7A1	NM_001182.5	NM_001182	47.4	NM_001182.5:427;NM_001182.4:9
FBN2	NM_001999.4	NM_001999	1299.0	NM_001999.4:1299
RAD50	NM_005732.4	NM_005732	1018.0	NM_005732.4:2036;NM_005732.3:2
DNAH5	NM_001369.2	NM_001369	1263.0	NM_001369.2:1263
FUBP1	NM_003902.5	NM_003902	4.5	NM_003902.5:9;NM_001303433.1:2
SDHA	NM_004168.4	NM_004168	335.3	NM_004168.4:1006;NM_001294332.1:3
FIG4	NM_014845.5	NM_014845	1.8	NM_014845.5:229;NM_014845.6:126
PLN	NM_002667.5	NM_002667	24.0	NM_002667.5:72;NM_001042475.3:3
